timestamp,price,lag_1,lag_96,lag_672,rolling_std_4,rolling_mean_4,load_kw
2025-12-08 00:00:00,0.25,1245.2,1502.34,113.55,532.4100256381365,1515.5500000000004,1013.45
2025-12-08 00:15:00,0.25,1013.45,1318.9,298.88,316.3520526776066,1163.9250000000002,832.06
2025-12-08 00:30:00,0.25,832.06,929.1,1009.12,170.262757916508,1040.2500000000002,1070.29
2025-12-08 00:45:00,0.25,1070.29,735.23,1474.65,111.30324085579105,949.1975000000002,880.99
2025-12-08 01:00:00,0.25,880.99,733.86,1666.33,103.18846011062612,922.9250000000004,908.36
2025-12-08 01:15:00,0.25,908.36,610.35,1734.84,112.7792804182968,991.0975000000004,1104.75
2025-12-08 01:30:00,0.25,1104.75,716.83,1683.73,100.28382953731304,970.2900000000004,987.06
2025-12-08 01:45:00,0.25,987.06,813.36,1482.56,161.00669393434765,1069.7175000000002,1278.7
2025-12-08 02:00:00,0.25,1278.7,839.66,1301.12,254.36071296487933,1235.6950000000002,1572.27
2025-12-08 02:15:00,0.25,1572.27,823.24,1130.3,255.39407517273165,1324.475,1459.87
2025-12-08 02:30:00,0.25,1459.87,682.63,1164.33,224.54143468782817,1342.3525,1058.57
2025-12-08 02:45:00,0.25,1058.57,894.27,1201.65,257.7758475239064,1296.805,1096.51
2025-12-08 03:00:00,0.25,1096.51,1205.17,1411.85,185.63004570022704,1225.8100000000002,1288.29
2025-12-08 03:15:00,0.25,1288.29,1138.64,1540.19,102.94766287618415,1158.8375000000003,1191.98
2025-12-08 03:30:00,0.25,1191.98,1000.96,1264.89,89.74711230267214,1170.3250000000005,1104.52
2025-12-08 03:45:00,0.25,1104.52,1181.62,1030.11,75.36382200146436,1198.35,1208.61
2025-12-08 04:00:00,0.25,1208.61,1284.67,1076.9,143.72927778176782,1100.2275000000002,895.8
2025-12-08 04:15:00,0.25,895.8,1131.3,870.98,154.77193552127602,1027.6975000000002,901.86
2025-12-08 04:30:00,0.25,901.86,986.88,757.14,188.7864407207313,942.2800000000002,762.85
2025-12-08 04:45:00,0.25,762.85,936.27,982.54,64.75190241737315,857.9100000000002,871.13
2025-12-08 05:00:00,0.25,871.13,802.1,976.58,69.79760287194016,827.1350000000003,772.7
2025-12-08 05:15:00,0.25,772.7,802.42,907.35,81.97879278611667,835.1300000000003,933.84
2025-12-08 05:30:00,0.25,933.84,902.81,1068.8,221.920323746314,965.1125000000002,1282.78
2025-12-08 05:45:00,0.25,1282.78,1078.21,1088.82,256.896223145979,1068.3300000000004,1284.0
2025-12-08 06:00:00,0.25,1284.0,1066.25,1277.66,164.97082699172952,1170.8375,1182.73
2025-12-08 06:15:00,0.25,1182.73,1075.41,1485.2,71.76675106436879,1222.9175000000002,1142.16
2025-12-08 06:30:00,0.25,1142.16,1100.73,1496.15,59.805756342249,1200.7875000000004,1194.26
2025-12-08 06:45:00,0.25,1194.26,1262.36,1359.84,51.08108350131745,1150.0825000000002,1081.18
2025-12-08 07:00:00,0.25,1081.18,1363.83,1231.65,46.93052595772373,1143.2900000000002,1155.56
2025-12-08 07:15:00,0.25,1155.56,1382.96,1156.33,48.99950841592117,1136.6125000000002,1115.45
2025-12-08 07:30:00,0.25,1115.45,1194.63,827.82,84.19205623653225,1078.1400000000003,960.37
2025-12-08 07:45:00,0.25,960.37,692.75,569.75,281.9159124484978,942.5975000000002,539.01
2025-12-08 08:00:00,0.85,539.01,79.23,103.75,404.2477590125512,710.2900000000002,226.33
2025-12-08 08:15:00,0.85,226.33,33.29,30.66,400.188854584104,443.2400000000002,47.25
2025-12-08 08:30:00,0.85,47.25,22.88,20.07,244.20891635033428,203.14750000000024,0.0
2025-12-08 08:45:00,0.85,0.0,22.26,85.96,107.62020767497604,68.39500000000024,0.0
2025-12-08 09:00:00,0.94,0.0,14.97,47.06,22.743900281287047,13.450000000000228,6.55
2025-12-08 09:15:00,0.94,6.55,32.8,4.1,7.041426820738752,5.347500000000228,14.84
2025-12-08 09:30:00,0.94,14.84,41.93,6.73,8.445671475484064,10.065000000000229,18.87
2025-12-08 09:45:00,0.94,18.87,86.5,41.18,52.34686515610766,39.46750000000023,117.61
2025-12-08 10:00:00,0.94,117.61,53.56,71.24,52.95344456852313,62.11750000000023,97.15
2025-12-08 10:15:00,0.94,97.15,65.25,51.63,44.0858755726248,72.11250000000022,54.82
2025-12-08 10:30:00,0.94,54.82,71.44,26.43,48.3583684588817,69.52000000000022,8.5
2025-12-08 10:45:00,0.94,8.5,86.73,25.14,36.445661264477245,51.39250000000023,45.1
2025-12-08 11:00:00,0.25,45.1,1154.44,1986.07,1010.6617868629464,541.3725000000003,2057.07
2025-12-08 11:15:00,0.25,2057.07,1746.14,2667.15,1317.0932687930654,1155.9150000000002,2512.99
2025-12-08 11:30:00,0.25,2512.99,1600.79,2283.59,1107.282454630856,1676.6600000000003,2091.48
2025-12-08 11:45:00,0.25,2091.48,1242.87,1445.28,333.5374081343791,2089.8625,1697.91
2025-12-08 12:00:00,0.25,1697.91,1314.68,1808.25,358.9351225500224,2033.59,1831.98
2025-12-08 12:15:00,0.25,1831.98,1601.21,1969.03,164.3443434530076,1864.8625,1838.08
2025-12-08 12:30:00,0.25,1838.08,1640.19,2197.02,73.3339798456377,1772.0500000000004,1720.23
2025-12-08 12:45:00,0.25,1720.23,1875.69,1918.54,189.49084118148627,1705.9725,1433.6
2025-12-08 13:00:00,0.94,1433.6,589.37,619.14,574.8179375825603,1389.3950000000002,565.67
2025-12-08 13:15:00,0.94,565.67,138.16,276.08,656.0969894446521,1022.1625000000004,369.15
2025-12-08 13:30:00,0.94,369.15,122.35,243.4,547.3987911934073,643.0500000000003,203.78
2025-12-08 13:45:00,0.94,203.78,199.3,315.44,205.067979460482,308.5200000000002,95.48
2025-12-08 14:00:00,0.94,95.48,97.47,212.17,137.8777219133136,182.97000000000023,63.47
2025-12-08 14:15:00,0.94,63.47,81.79,83.93,80.21346411298606,94.31250000000024,14.52
2025-12-08 14:30:00,0.94,14.52,168.74,56.46,39.98823608269616,46.74750000000023,13.52
2025-12-08 14:45:00,0.94,13.52,119.32,52.5,24.09847643881593,27.455000000000226,18.31
2025-12-08 15:00:00,0.94,18.31,42.6,67.09,22.768664687947084,26.787500000000225,60.8
2025-12-08 15:15:00,0.94,60.8,90.47,217.07,56.95873184454465,57.30000000000023,136.57
2025-12-08 15:30:00,0.94,136.57,69.24,151.88,58.48772200218881,87.92750000000022,136.03
2025-12-08 15:45:00,0.94,136.03,69.23,86.89,35.61206022316856,111.73500000000024,113.54
2025-12-08 16:00:00,0.94,113.54,170.55,104.94,32.02960232355618,143.80250000000024,189.07
2025-12-08 16:15:00,0.94,189.07,94.45,203.04,67.76175439241808,176.16750000000025,266.03
2025-12-08 16:30:00,0.94,266.03,89.79,326.8,75.19746510580269,168.45750000000024,105.19
2025-12-08 16:45:00,0.94,105.19,96.5,233.46,113.808602596663,140.29250000000022,0.88
2025-12-08 17:00:00,0.63,0.88,131.8,272.34,113.34228190164482,108.61000000000024,62.34
2025-12-08 17:15:00,0.63,62.34,113.36,294.69,42.92191000338572,57.68750000000023,62.34
2025-12-08 17:30:00,0.63,62.34,116.42,198.72,29.12554477325349,40.36250000000023,35.89
2025-12-08 17:45:00,0.63,35.89,171.7,242.94,14.831550548479427,49.50750000000024,37.46
2025-12-08 18:00:00,0.63,37.46,284.01,297.37,25.04542406652522,56.19000000000023,89.07
2025-12-08 18:15:00,0.63,89.07,234.44,376.37,82.2344969685592,93.3575000000002,211.01
2025-12-08 18:30:00,0.63,211.01,460.72,106.68,82.45764665373284,131.90750000000023,190.09
2025-12-08 18:45:00,0.63,190.09,482.59,176.92,55.2832297507281,155.94750000000022,133.62
2025-12-08 19:00:00,0.63,133.62,332.47,546.01,32.77348763363031,179.43250000000023,183.01
2025-12-08 19:15:00,0.63,183.01,572.44,637.82,84.70177423370953,209.35250000000025,330.69
2025-12-08 19:30:00,0.63,330.69,431.77,407.08,102.6964436255618,245.51000000000025,334.72
2025-12-08 19:45:00,0.63,334.72,592.81,299.3,71.19326952040316,278.16750000000025,264.25
2025-12-08 20:00:00,0.63,264.25,460.37,144.38,47.9835061940183,292.1500000000002,238.94
2025-12-08 20:15:00,0.63,238.94,254.43,150.2,55.97782090558864,259.99500000000023,202.07
2025-12-08 20:30:00,0.63,202.07,125.1,330.96,28.641575113894785,241.5775000000002,261.05
2025-12-08 20:45:00,0.63,261.05,215.8,183.23,46.51028058402743,214.20000000000024,154.74
2025-12-08 21:00:00,0.85,154.74,187.0,108.93,43.588501924303145,207.43500000000023,211.88
2025-12-08 21:15:00,0.85,211.88,150.01,112.09,54.194399695340806,193.02250000000024,144.42
2025-12-08 21:30:00,0.85,144.42,223.9,57.22,48.88202421823192,150.92250000000024,92.65
2025-12-08 21:45:00,0.85,92.65,250.18,20.01,71.35949668174442,123.62500000000024,45.55
2025-12-08 22:00:00,0.85,45.55,135.44,53.68,52.73402846681347,77.24750000000023,26.37
2025-12-08 22:15:00,0.85,26.37,61.93,258.26,29.043331277112564,50.73250000000023,38.36
2025-12-08 22:30:00,0.25,38.36,1845.44,1548.71,784.0049191756841,428.7425000000002,1604.69
2025-12-08 22:45:00,0.25,1604.69,2802.78,2251.75,1308.619964504593,1095.7050000000004,2713.4
2025-12-08 23:00:00,0.25,2713.4,2547.48,2199.36,1224.4577759155277,1723.7300000000002,2538.47
2025-12-08 23:15:00,0.25,2538.47,2238.56,1715.45,534.7277099842487,2174.7625000000003,1842.49
2025-12-08 23:30:00,0.25,1842.49,1564.99,1492.2,535.3926488413266,2174.295,1602.82
2025-12-08 23:45:00,0.25,1602.82,1245.2,1190.69,477.2046394717185,1862.07,1464.5
2025-12-09 00:00:00,0.25,1464.5,1013.45,1114.63,180.05781893140258,1591.7775,1457.3
2025-12-09 00:15:00,0.25,1457.3,832.06,1022.07,247.20163799012536,1389.2275000000002,1032.29
2025-12-09 00:30:00,0.25,1032.29,1070.29,1042.09,330.8997658279643,1187.0125000000005,793.96
2025-12-09 00:45:00,0.25,793.96,880.99,913.73,315.60275414673134,1016.5225000000004,782.54
2025-12-09 01:00:00,0.25,782.54,908.36,569.89,115.70425777243167,863.8700000000001,846.69
2025-12-09 01:15:00,0.25,846.69,1104.75,467.08,130.46697078827756,871.4500000000002,1062.61
2025-12-09 01:30:00,0.25,1062.61,987.06,618.13,165.84097953060035,954.6175000000004,1126.63
2025-12-09 01:45:00,0.25,1126.63,1278.7,913.55,162.24916319764267,1066.7075000000004,1230.9
2025-12-09 02:00:00,0.25,1230.9,1572.27,884.87,69.8947920687587,1144.3775,1157.37
2025-12-09 02:15:00,0.25,1157.37,1459.87,706.75,43.75142283402416,1171.9600000000005,1172.94
2025-12-09 02:30:00,0.25,1172.94,1058.57,710.58,115.32934416271388,1131.6175000000003,965.26
2025-12-09 02:45:00,0.25,965.26,1096.51,985.44,142.223235912193,1045.3550000000002,885.85
2025-12-09 03:00:00,0.25,885.85,1288.29,1305.96,136.07866827072982,1039.1075000000003,1132.38
2025-12-09 03:15:00,0.25,1132.38,1191.98,1429.41,139.49600409450915,1041.6725000000004,1183.2
2025-12-09 03:30:00,0.25,1183.2,1104.52,1321.48,129.89467900316484,1068.6050000000002,1072.99
2025-12-09 03:45:00,0.25,1072.99,1208.61,1085.16,145.05580696178714,1060.5800000000004,853.75
2025-12-09 04:00:00,0.25,853.75,895.8,831.85,211.28145217537576,956.1950000000004,714.84
2025-12-09 04:15:00,0.25,714.84,901.86,841.4,157.8538480947992,852.3275000000002,767.73
2025-12-09 04:30:00,0.25,767.73,762.85,877.78,132.77731093828734,838.6750000000002,1018.38
2025-12-09 04:45:00,0.25,1018.38,871.13,1191.0,190.0458034264435,901.8200000000002,1106.33
2025-12-09 05:00:00,0.25,1106.33,772.7,1447.05,164.59070131187667,1004.4925000000002,1125.53
2025-12-09 05:15:00,0.25,1125.53,933.84,1168.19,46.653315977200144,1083.0875,1082.11
2025-12-09 05:30:00,0.25,1082.11,1282.78,1136.03,48.80651758049478,1081.9275000000002,1013.74
2025-12-09 05:45:00,0.25,1013.74,1284.0,1109.36,49.5807485320852,1064.5625,1036.87
2025-12-09 06:00:00,0.25,1036.87,1182.73,1354.81,34.95984303457185,1054.4375000000002,1085.03
2025-12-09 06:15:00,0.25,1085.03,1142.16,1389.51,57.32751782522956,1020.6950000000004,947.14
2025-12-09 06:30:00,0.25,947.14,1194.26,1292.45,110.31493235279557,1070.1950000000002,1211.74
2025-12-09 06:45:00,0.25,1211.74,1081.18,1470.86,191.5583655181929,1160.3900000000003,1397.65
2025-12-09 07:00:00,0.25,1397.65,1155.56,1376.98,231.50797054313549,1255.1975000000002,1464.26
2025-12-09 07:15:00,0.25,1464.26,1115.45,1345.11,112.6006466825758,1375.6350000000002,1428.89
2025-12-09 07:30:00,0.25,1428.89,960.37,851.62,112.23194687788738,1375.8250000000005,1212.5
2025-12-09 07:45:00,0.25,1212.5,539.01,391.88,322.68662739568464,1217.1050000000005,762.77
2025-12-09 08:00:00,0.85,762.77,226.33,70.42,575.8329000890818,882.4275000000004,125.55
2025-12-09 08:15:00,0.85,125.55,47.25,15.44,563.2327014062099,528.2500000000002,12.18
2025-12-09 08:30:00,0.85,12.18,0.0,74.09,362.8257821025648,225.16750000000025,0.17
2025-12-09 08:45:00,0.85,0.17,0.0,54.63,57.13852319878725,41.66500000000023,28.76
2025-12-09 09:00:00,0.94,28.76,6.55,0.0,13.930808483540735,17.46750000000023,28.76
2025-12-09 09:15:00,0.94,28.76,14.84,4.86,14.229582741777005,21.51250000000023,28.36
2025-12-09 09:30:00,0.94,28.36,18.87,151.78,10.05010240437404,23.602500000000227,8.53
2025-12-09 09:45:00,0.94,8.53,117.61,29.47,9.443687045062264,21.89750000000023,21.94
2025-12-09 10:00:00,0.94,21.94,97.15,0.0,16.540903844864758,26.775000000000222,48.27
2025-12-09 10:15:00,0.94,48.27,54.82,18.74,16.580354841550516,27.025000000000222,29.36
2025-12-09 10:30:00,0.94,29.36,8.5,35.88,11.59040515563256,31.49750000000023,26.42
2025-12-09 10:45:00,0.94,26.42,45.1,90.7,21.599793787711818,44.33750000000023,73.3
2025-12-09 11:00:00,0.25,73.3,2057.07,2034.78,805.372099591241,445.5700000000002,1653.2
2025-12-09 11:15:00,0.25,1653.2,2512.99,2463.34,1191.0332979952052,1044.4500000000005,2424.88
2025-12-09 11:30:00,0.25,2424.88,2091.48,2134.54,1093.7848687165742,1627.9350000000004,2360.36
2025-12-09 11:45:00,0.25,2360.36,1697.91,1517.86,358.3432172280257,2106.7200000000003,1988.44
2025-12-09 12:00:00,0.25,1988.44,1831.98,1752.99,262.6485734938072,2168.4675,1900.19
